full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@LaydiyantoK @dewiirawan13 @Nengnengpondasi Kalo Ganjar pinter kerja 10 THN menjabat gubernur Jawa Tengah seharusnya tidak menjadi propinsi termiskin.,Kalo Ganjar pinter kerja THN menjabat gubernur Jawa Tengah seharusnya tidak menjadi propinsi termiskin,kalo ganjar pinter kerja thn menjabat gubernur jawa tengah seharusnya tidak menjadi propinsi termiskin,kalo ganjar pintar kerja menjabat gubernur jawa propinsi termiskin ,ganjar,kalo ganjar pintar kerja jabat gubernur jawa propinsi miskin,positive
@Nikmatul_Sg @ganjarpranowo Keluarga pak Ganjar emang the best meskipun sederhana,Keluarga pak Ganjar emang the best meskipun sederhana,keluarga pak ganjar emang the best meskipun sederhana,keluarga ganjar the best sederhana ,ganjar,keluarga ganjar the best sederhana,positive
"@Melihat_Indo Performa pak Ganjar sangat sempurna dan memukau audens, beliau dg karakter sabar dan lembut serta tenang mampu memancing audens untuk berdecak kagum akan paparannya 🤗🤗🤗",Performa pak Ganjar sangat sempurna dan memukau audens beliau dg karakter sabar dan lembut serta tenang mampu memancing audens untuk berdecak kagum akan paparannya,performa pak ganjar sangat sempurna dan memukau audens beliau dg karakter sabar dan lembut serta tenang mampu memancing audens untuk berdecak kagum akan paparannya,performa ganjar sempurna memukau audens beliau karakter sabar lembut tenang memancing audens berdecak kagum paparannya ,ganjar,performa ganjar sempurna pukau audens beliau karakter sabar lembut tenang pancing audens decak kagum papar,positive
"Ganjar Pranowo menciptakan terobosan nyata dengan LaporGub, mengubah cara pemerintah berinteraksi dengan masyarakat melalui teknologi yang inovatif. @chezzegurl  GanjarPranowo Presiden2024 https://t.co/KXc1xOA1RS",Ganjar Pranowo menciptakan terobosan nyata dengan Lapor Gub mengubah cara pemerintah berinteraksi dengan masyarakat melalui teknologi yang inovatif Ganjar Pranowo Presiden,ganjar pranowo menciptakan terobosan nyata dengan lapor gub mengubah cara pemerintah berinteraksi dengan masyarakat melalui teknologi yang inovatif ganjar pranowo presiden,ganjar pranowo menciptakan terobosan nyata lapor gub mengubah pemerintah berinteraksi masyarakat teknologi inovatif ganjar pranowo presiden ,ganjar,ganjar pranowo cipta terobos nyata lapor gub ubah perintah interaksi masyarakat teknologi inovatif ganjar pranowo presiden,neutral
@Prihati_utami Saya sangat setuju pemimpin Indonesia pak Ganjar . Lancar terus pak Ganjar  GANJAR PALING TEGAS,Saya sangat setuju pemimpin Indonesia pak Ganjar Lancar terus pak Ganjar GANJAR PALING TEGAS,saya sangat setuju pemimpin indonesia pak ganjar lancar terus pak ganjar ganjar paling tegas,setuju pemimpin indonesia ganjar lancar ganjar ganjar ,ganjar,tuju pimpin indonesia ganjar lancar ganjar ganjar,positive
@Aryprasetyo85 @Generasi_MudaNU Tanpa mengurangi rasa hormat kami pada pasangan AMIN . kami tetap konsisten Ganjar -Mahfud 🤟🤟🤟❤️❤️❤️🇮🇩🇮🇩🇮🇩 https://t.co/Zfj4Pka27e,Tanpa mengurangi rasa hormat kami pada pasangan AMIN kami tetap konsisten Ganjar Mahfud,tanpa mengurangi rasa hormat kami pada pasangan amin kami tetap konsisten ganjar mahfud,mengurangi hormat pasangan amin konsisten ganjar mahfud ,ganjar,kurang hormat pasang amin konsisten ganjar mahfud,positive
@Melihat_Indo Udah paling bener deh memilih ganjar mahfud aja,Udah paling bener deh memilih ganjar mahfud aja,udah paling bener deh memilih ganjar mahfud aja,deh memilih ganjar mahfud ,ganjar,deh pilih ganjar mahfud,neutral
"@Prihati_utami Pak Ganjar Paling Tegas dong, terbukti dr debat smlm yg berbicara gak muluk2 cm pak ganjar👍🤟",Pak Ganjar Paling Tegas dong terbukti dr debat smlm yg berbicara gak muluk cm pak ganjar,pak ganjar paling tegas dong terbukti dr debat smlm yg berbicara gak muluk cm pak ganjar,ganjar terbukti debat smlm berbicara muluk ganjar ,ganjar,ganjar bukti debat smlm bicara muluk ganjar,neutral
"@PreciosaKanti Bukan Dejavu, tp kayaknya hidup anda frozen in time di 2017 dan menihilkan pencapaian DKI dari 2017 ke 2022.  Waktu pilkada 2017 mungkin Anies Omdo"".  Pilpres 2023 Anies sudah lumayan banyak hasil, setidaknya relatif thdp hasil Prabowo dan Ganjar lebih OK.""",Bukan Dejavu tp kayaknya hidup anda frozen in time di dan menihilkan pencapaian DKI dari ke Waktu pilkada mungkin Anies Omdo Pilpres Anies sudah lumayan banyak hasil setidaknya relatif thdp hasil Prabowo dan Ganjar lebih OK,bukan dejavu tp kayaknya hidup anda frozen in time di dan menihilkan pencapaian dki dari ke waktu pilkada mungkin anies omdo pilpres anies sudah lumayan banyak hasil setidaknya relatif thdp hasil prabowo dan ganjar lebih ok,dejavu kayaknya hidup frozen time menihilkan pencapaian dki pilkada anies omong doang pilpres anies lumayan hasil relatif hasil prabowo ganjar ok ,ganjar,dejavu kayak hidup frozen time nihil capai dki pilkada anies omong doang pilpres anies lumayan hasil relatif hasil prabowo ganjar ok,positive
"@Nikmatul_Sg @ganjarpranowo Dukungan dan kepedulian dari Mas Ganjar bener-bener nyata, mantap!",Dukungan dan kepedulian dari Mas Ganjar bener bener nyata mantap,dukungan dan kepedulian dari mas ganjar bener bener nyata mantap,dukungan kepedulian mas ganjar nyata mantap ,ganjar,dukung peduli mas ganjar nyata mantap,positive
@Melihat_Indo Pak ganjar memang calon pemimpin kita di masa depan nih,Pak ganjar memang calon pemimpin kita di masa depan nih,pak ganjar memang calon pemimpin kita di masa depan nih,ganjar calon pemimpin nih ,ganjar,ganjar calon pimpin nih,neutral
@EKubang @OfficialDPP_PBB klo akar rumput ga ppercaya polling atau survei di lapangan  ini dinkota banjarnegara  kota kelahiran kami . 2×mengasakan solawat bersama  mendoakan pak  ganjar __mahfud membludak https://t.co/3HfKRrP4Ra,klo akar rumput ga ppercaya polling atau survei di lapangan ini dinkota banjarnegara kota kelahiran kami mengasakan solawat bersama mendoakan pak ganjar mahfud membludak,klo akar rumput ga ppercaya polling atau survei di lapangan ini dinkota banjarnegara kota kelahiran kami mengasakan solawat bersama mendoakan pak ganjar mahfud membludak,kalo akar rumput ppercaya polling survei lapangan dinkota banjarnegara kota kelahiran mengasakan solawat mendoakan ganjar mahfud membludak ,ganjar,kalo akar rumput ppercaya polling survei lapang dinkota banjarnegara kota lahir asa solawat doa ganjar mahfud membludak,neutral
"@Prihati_utami Debat capres semalam memunculkan pandangan baru tentang ketegasan. Meskipun Prabowo dulu dianggap tegas, penampilan Ganjar mengubah perspektif banyak orang.Ganjar palinb tegas ""Terbuka mata bahwa Ganjar justru menunjukkan ketegasan yang mencolok dari ketiganya. 🌟💼""",Debat capres semalam memunculkan pandangan baru tentang ketegasan Meskipun Prabowo dulu dianggap tegas penampilan Ganjar mengubah perspektif banyak orang Ganjar palinb tegas Terbuka mata bahwa Ganjar justru menunjukkan ketegasan yang mencolok dari ketiganya,debat capres semalam memunculkan pandangan baru tentang ketegasan meskipun prabowo dulu dianggap tegas penampilan ganjar mengubah perspektif banyak orang ganjar palinb tegas terbuka mata bahwa ganjar justru menunjukkan ketegasan yang mencolok dari ketiganya,debat capres semalam memunculkan pandangan ketegasan prabowo dianggap penampilan ganjar mengubah perspektif orang ganjar palinb terbuka mata ganjar ketegasan mencolok ketiganya ,ganjar,debat capres malam muncul pandang tegas prabowo anggap tampil ganjar ubah perspektif orang ganjar palinb buka mata ganjar tegas colok tiga,negative
@Melihat_Indo Mantap bener Pak Ganjar Kemarin luar biasa Cara penyampaiannya,Mantap bener Pak Ganjar Kemarin luar biasa Cara penyampaiannya,mantap bener pak ganjar kemarin luar biasa cara penyampaiannya,mantap ganjar kemarin penyampaiannya ,ganjar,mantap ganjar kemarin sampai,positive
@Prihati_utami Pak Ganjar memang pantas menjadi seorang pemimpin Indonesia karena beliau sosok yang dapat menjadi panutan dan sangat menginspirasi  Ganjar Paling tegas,Pak Ganjar memang pantas menjadi seorang pemimpin Indonesia karena beliau sosok yang dapat menjadi panutan dan sangat menginspirasi Ganjar Paling tegas,pak ganjar memang pantas menjadi seorang pemimpin indonesia karena beliau sosok yang dapat menjadi panutan dan sangat menginspirasi ganjar paling tegas,ganjar pemimpin indonesia beliau sosok panutan menginspirasi ganjar ,ganjar,ganjar pimpin indonesia beliau sosok panutan inspirasi ganjar,positive
"@Prihati_utami Debat capres semalam memunculkan pandangan baru tentang ketegasan. Meskipun Prabowo dulu dianggap tegas, penampilan Ganjar mengubah perspektif banyak orang.Ganjar palinb tegas ""Terbuka mata bahwa Ganjar justru menunjukkan ketegasan yang mencolok dari ketiganya. 🌟💼""""",Debat capres semalam memunculkan pandangan baru tentang ketegasan Meskipun Prabowo dulu dianggap tegas penampilan Ganjar mengubah perspektif banyak orang Ganjar palinb tegas Terbuka mata bahwa Ganjar justru menunjukkan ketegasan yang mencolok dari ketiganya,debat capres semalam memunculkan pandangan baru tentang ketegasan meskipun prabowo dulu dianggap tegas penampilan ganjar mengubah perspektif banyak orang ganjar palinb tegas terbuka mata bahwa ganjar justru menunjukkan ketegasan yang mencolok dari ketiganya,debat capres semalam memunculkan pandangan ketegasan prabowo dianggap penampilan ganjar mengubah perspektif orang ganjar palinb terbuka mata ganjar ketegasan mencolok ketiganya ,ganjar,debat capres malam muncul pandang tegas prabowo anggap tampil ganjar ubah perspektif orang ganjar palinb buka mata ganjar tegas colok tiga,negative
"@Minietweets_ kalo dengerin orang ngomong harus full jangan sepotong sepotong. Ganjar mahfud jadi presiden, maka orang2 yg mau korup jadi ciut nyalinya",kalo dengerin orang ngomong harus full jangan sepotong sepotong Ganjar mahfud jadi presiden maka orang yg mau korup jadi ciut nyalinya,kalo dengerin orang ngomong harus full jangan sepotong sepotong ganjar mahfud jadi presiden maka orang yg mau korup jadi ciut nyalinya,kalo mendengarkan orang mengomong full sepotong sepotong ganjar mahfud presiden orang korup ciut nyalinya ,ganjar,kalo dengar orang omong full potong potong ganjar mahfud presiden orang korup ciut nyali,negative
"@ekokuntadhi1 Pak ganjar selalu di hati, salam 3 jari pak",Pak ganjar selalu di hati salam jari pak,pak ganjar selalu di hati salam jari pak,ganjar hati salam jari ,ganjar,ganjar hati salam jari,neutral
"@Melihat_Indo Pak Ganjar emang keren. Dia kalem,emosi terjaga.",Pak Ganjar emang keren Dia kalem emosi terjaga,pak ganjar emang keren dia kalem emosi terjaga,ganjar keren kalem emosi terjaga ,ganjar,ganjar keren kalem emosi jaga,positive
Selamat pagi sahabat Ganjar-Mahfud.  Tetap semangat.,Selamat pagi sahabat Ganjar Mahfud Tetap semangat,selamat pagi sahabat ganjar mahfud tetap semangat,selamat pagi sahabat ganjar mahfud semangat ,ganjar,selamat pagi sahabat ganjar mahfud semangat,positive
@Dennysiregar7 Dari sini terlihat bahwa pak ganjar bijak dalam membuat solusi,Dari sini terlihat bahwa pak ganjar bijak dalam membuat solusi,dari sini terlihat bahwa pak ganjar bijak dalam membuat solusi,ganjar bijak solusi ,ganjar,ganjar bijak solusi,positive
"@Nikmatul_Sg @ganjarpranowo Ngga salah lagi, Pak Ganjar emang jadi contoh support system yang bisa diandalkan.",Ngga salah lagi Pak Ganjar emang jadi contoh support system yang bisa diandalkan,ngga salah lagi pak ganjar emang jadi contoh support system yang bisa diandalkan,salah ganjar contoh support system diandalkan ,ganjar,salah ganjar contoh support system andal,negative
@ekokuntadhi1 Semangat terus untuk pak ganjar yakin pasti menang,Semangat terus untuk pak ganjar yakin pasti menang,semangat terus untuk pak ganjar yakin pasti menang,semangat ganjar menang ,ganjar,semangat ganjar menang,positive
"@tempodotco Karena Anies menguatkan visi&amp misi,Ganjar memaparkan story,dan Prabowo hanya mengumbar emosi.",Karena Anies menguatkan visi amp misi Ganjar memaparkan story dan Prabowo hanya mengumbar emosi,karena anies menguatkan visi amp misi ganjar memaparkan story dan prabowo hanya mengumbar emosi,anies menguatkan visi amp misi ganjar memaparkan story prabowo mengumbar emosi ,ganjar,anies kuat visi amp misi ganjar papar story prabowo umbar emosi,negative
@Prihati_utami Tentu pak Ganjar Paling Tegas dong karna beliau menjawab smua berdasarkan fakta sesuai yg iya temukan dilapangan,Tentu pak Ganjar Paling Tegas dong karna beliau menjawab smua berdasarkan fakta sesuai yg iya temukan dilapangan,tentu pak ganjar paling tegas dong karna beliau menjawab smua berdasarkan fakta sesuai yg iya temukan dilapangan,ganjar beliau berdasarkan fakta sesuai iya temukan dilapangan ,ganjar,ganjar beliau dasar fakta sesuai iya temu lapang,positive
Terus suarakan kemenangan Ganjar Mahfud,Terus suarakan kemenangan Ganjar Mahfud,terus suarakan kemenangan ganjar mahfud,suarakan kemenangan ganjar mahfud ,ganjar,suara menang ganjar mahfud,positive
@Melihat_Indo All in debat kemarin pak ganjar paling kalem tapi jawab nya tegas dan konsisten,All in debat kemarin pak ganjar paling kalem tapi jawab nya tegas dan konsisten,all in debat kemarin pak ganjar paling kalem tapi jawab nya tegas dan konsisten,all debat kemarin ganjar kalem nya konsisten ,ganjar,all debat kemarin ganjar kalem nya konsisten,positive
"@alextham878 Abis klo bilang mirip anis ga mungkin antitesa pak jkw. Dibilang mirip prabowo jg ga mungkin. Ga bisa blusukan, ngga gesit ngga sat set. Ya bener mirip ganjar lah.",Abis klo bilang mirip anis ga mungkin antitesa pak jkw Dibilang mirip prabowo jg ga mungkin Ga bisa blusukan ngga gesit ngga sat set Ya bener mirip ganjar lah,abis klo bilang mirip anis ga mungkin antitesa pak jkw dibilang mirip prabowo jg ga mungkin ga bisa blusukan ngga gesit ngga sat set ya bener mirip ganjar lah,habis kalo bilang anis antitesa jkw dibilang prabowo blusukan gesit sat set ya ganjar ,ganjar,habis kalo bilang anis antitesa jkw bilang prabowo blusukan gesit sat set ya ganjar,positive
"@kiki_daliyo Pak Ganjar paling top ,, gak salah pilih emang keren pokonya",Pak Ganjar paling top gak salah pilih emang keren pokonya,pak ganjar paling top gak salah pilih emang keren pokonya,ganjar top salah pilih keren pokoknya ,ganjar,ganjar top salah pilih keren pokok,positive
@Melihat_Indo Bapak ganjarlah pemenangnya bukan kaleng kaleng Pak Ganjar luar biasa,Bapak ganjarlah pemenangnya bukan kaleng kaleng Pak Ganjar luar biasa,bapak ganjarlah pemenangnya bukan kaleng kaleng pak ganjar luar biasa,ganjarlah pemenangnya kaleng kaleng ganjar ,ganjar,ganjar menang kaleng kaleng ganjar,neutral
"Ganjar Pranowo tidak hanya menciptakan sebuah aplikasi, tetapi juga menciptakan semangat kolaborasi yang positif antara pemerintah dan masyarakat. @ceplokteyoy  GanjarPranowo Presiden2024 https://t.co/sFQ8K8N5yj",Ganjar Pranowo tidak hanya menciptakan sebuah aplikasi tetapi juga menciptakan semangat kolaborasi yang positif antara pemerintah dan masyarakat Ganjar Pranowo Presiden,ganjar pranowo tidak hanya menciptakan sebuah aplikasi tetapi juga menciptakan semangat kolaborasi yang positif antara pemerintah dan masyarakat ganjar pranowo presiden,ganjar pranowo menciptakan aplikasi menciptakan semangat kolaborasi positif pemerintah masyarakat ganjar pranowo presiden ,ganjar,ganjar pranowo cipta aplikasi cipta semangat kolaborasi positif perintah masyarakat ganjar pranowo presiden,positive
@Heraloebss Justru Ganjar Anies yang udah banyak berbuat untuk negara ini sebagai pejabat publik sipil dan sebagai sipil. Prabowo baru jd menhan loh. Menhan ini ga terlalu masuk ke pengelolaan sipil. Lantas gimana mau ngelola negara yg penduduknya banyak ini?,Justru Ganjar Anies yang udah banyak berbuat untuk negara ini sebagai pejabat publik sipil dan sebagai sipil Prabowo baru jd menhan loh Menhan ini ga terlalu masuk ke pengelolaan sipil Lantas gimana mau ngelola negara yg penduduknya banyak ini,justru ganjar anies yang udah banyak berbuat untuk negara ini sebagai pejabat publik sipil dan sebagai sipil prabowo baru jd menhan loh menhan ini ga terlalu masuk ke pengelolaan sipil lantas gimana mau ngelola negara yg penduduknya banyak ini,ganjar anies berbuat negara pejabat publik sipil sipil prabowo menhan loh menhan masuk pengelolaan sipil lantas ngelola negara penduduknya ,ganjar,ganjar anies buat negara jabat publik sipil sipil prabowo menhan loh menhan masuk kelola sipil lantas ngelola negara duduk,neutral
@Melihat_Indo Pak Ganjar memang yang terbaik sih .. makin terganjar Ganjar🥰,Pak Ganjar memang yang terbaik sih makin terganjar Ganjar,pak ganjar memang yang terbaik sih makin terganjar ganjar,ganjar terbaik sih terganjar ganjar ,ganjar,ganjar baik sih ganjar ganjar,positive
@Generasi_MudaNU Tanpa mengurangi rasa hormat kami pada pasangan AMIN. Kami tetap konsisten dan semakin mantap pilih ganjar-Mahfud 🤟🤟🤟❤️❤️❤️🇮🇩🇮🇩🇮🇩 https://t.co/mflvKKl6TJ,Tanpa mengurangi rasa hormat kami pada pasangan AMIN Kami tetap konsisten dan semakin mantap pilih ganjar Mahfud,tanpa mengurangi rasa hormat kami pada pasangan amin kami tetap konsisten dan semakin mantap pilih ganjar mahfud,mengurangi hormat pasangan amin konsisten mantap pilih ganjar mahfud ,ganjar,kurang hormat pasang amin konsisten mantap pilih ganjar mahfud,positive
@Nikmatul_Sg @ganjarpranowo Dukungan penuh untuk pak Ganjar dari ibu Atikoh dan mas alam 🥹 terhuraaa aku tuh,Dukungan penuh untuk pak Ganjar dari ibu Atikoh dan mas alam terhura aku tuh,dukungan penuh untuk pak ganjar dari ibu atikoh dan mas alam terhura aku tuh,dukungan penuh ganjar atikoh mas alam terhura tuh ,ganjar,dukung penuh ganjar atikoh mas alam terhura tuh,positive
