full_text,cleaned_text,case_folding,normalisasi,affiliate,stemming,labeling
@Gust_Neg @andre_rosiade ANDRE ROSIADE SUKA NGARANG   GK ADA PERPECAHAN  POLARISASI ITU HAL YG WAJAR  YG JELAS MENURUT GWE PRABOWO ITU PLINPLAN KOK MAU AJA DI TAWARIN JADI MENTRI REZIM KOMUNIS BANTENG  PEDAHAL PRABOWO JELAS2 BEDA IDIOLOGI DGN BANTENG KOMUNIS  DI AMRIK PARTAI REPUBLIK &amp  DEMOKRAT  JG BEDA,ANDRE ROSIADE SUKA NGARANG GK ADA PERPECAHAN POLARISASI ITU HAL YG WAJAR YG JELAS MENURUT GWE PRABOWO ITU PLINPLAN KOK MAU AJA DI TAWARIN JADI MENTRI REZIM KOMUNIS BANTENG PEDAHAL PRABOWO JELAS BEDA IDIOLOGI DGN BANTENG KOMUNIS DI AMRIK PARTAI REPUBLIK amp DEMOKRAT JG BEDA,andre rosiade suka ngarang gk ada perpecahan polarisasi itu hal yg wajar yg jelas menurut gwe prabowo itu plinplan kok mau aja di tawarin jadi mentri rezim komunis banteng pedahal prabowo jelas beda idiologi dgn banteng komunis di amrik partai republik amp demokrat jg beda,andre rosiade suka mengarang perpecahan polarisasi wajar gwe prabowo plinplan tawarin mentri rezim komunis banteng pedahal prabowo beda idiologi banteng komunis amrik partai republik amp demokrat beda ,prabowo,andre rosiade suka arang pecah polarisasi wajar gwe prabowo plinplan tawarin tri rezim komunis banteng pedahal prabowo beda idiologi banteng komunis amrik partai republik amp demokrat beda,positive
"@tempodotco @prabowo Kalau dari awal aja etika sudah dilanggar, yakin negara ini bakal maju?",Kalau dari awal aja etika sudah dilanggar yakin negara ini bakal maju,kalau dari awal aja etika sudah dilanggar yakin negara ini bakal maju,etika dilanggar negara maju ,prabowo,etika langgar negara maju,positive
"@akuratco @andre_rosiade Biasa aja itu. Yang aneh malah jokowi. Besar karena PDIP, anaknya malah jadi penantang ganjar orang pdip.  2014, 2019 aku pilih prabowo 2024 no more.  #prabowonomore #aniesforever 🙏🙏🙏",Biasa aja itu Yang aneh malah jokowi Besar karena PDIP anaknya malah jadi penantang ganjar orang pdip aku pilih prabowo no more prabowonomore aniesforever,biasa aja itu yang aneh malah jokowi besar karena pdip anaknya malah jadi penantang ganjar orang pdip aku pilih prabowo no more prabowonomore aniesforever,aneh jokowi pdip anaknya penantang ganjar orang pdip pilih prabowo no more prabowonomore aniesforever ,prabowo,aneh jokowi pdip anak tantang ganjar orang pdip pilih prabowo no more prabowonomore aniesforever,negative
Prabowo tentang Karakter Prajurit TNI: Ikhlas dan Ikhlas - Liputan4 Online https://t.co/M5uiXIi4S5 #MenangSeputaran,Prabowo tentang Karakter Prajurit TNI Ikhlas dan Ikhlas Liputan Online Menang Seputaran,prabowo tentang karakter prajurit tni ikhlas dan ikhlas liputan online menang seputaran,prabowo karakter prajurit tni ikhlas ikhlas liputan online menang seputaran ,prabowo,prabowo karakter prajurit tni ikhlas ikhlas liput online menang putar,positive
Prabowo akan diskusikan saran Solidaritas Ulama Muda Jokowi - ANTARA Lampung https://t.co/28ceiUV3GE #MenangSeputaran,Prabowo akan diskusikan saran Solidaritas Ulama Muda Jokowi ANTARA Lampung Menang Seputaran,prabowo akan diskusikan saran solidaritas ulama muda jokowi antara lampung menang seputaran,prabowo diskusikan saran solidaritas ulama muda jokowi lampung menang seputaran ,prabowo,prabowo diskusi saran solidaritas ulama muda jokowi lampung menang putar,positive
"Irma Hutabarat Serang Balik Anies Soal Etika, Gara-gara Prabowo Disinggung Terkait Putusan MK dalam Debat https://t.co/mwDOtFogPw",Irma Hutabarat Serang Balik Anies Soal Etika Gara gara Prabowo Disinggung Terkait Putusan MK dalam Debat,irma hutabarat serang balik anies soal etika gara gara prabowo disinggung terkait putusan mk dalam debat,irma hutabarat serang anies etika gara gara prabowo disinggung terkait putusan debat ,prabowo,irma hutabarat serang anies etika gara gara prabowo singgung kait putus debat,neutral
Prabowo tentang Karakter Prajurit TNI: Ikhlas dan Ikhlas - Liputan4 Online https://t.co/azSfiUVa3d #MenangSeputaran,Prabowo tentang Karakter Prajurit TNI Ikhlas dan Ikhlas Liputan Online Menang Seputaran,prabowo tentang karakter prajurit tni ikhlas dan ikhlas liputan online menang seputaran,prabowo karakter prajurit tni ikhlas ikhlas liputan online menang seputaran ,prabowo,prabowo karakter prajurit tni ikhlas ikhlas liput online menang putar,positive
Prabowo akan diskusikan saran Solidaritas Ulama Muda Jokowi - ANTARA Lampung https://t.co/5KfZPqdCrf #MenangSeputaran,Prabowo akan diskusikan saran Solidaritas Ulama Muda Jokowi ANTARA Lampung Menang Seputaran,prabowo akan diskusikan saran solidaritas ulama muda jokowi antara lampung menang seputaran,prabowo diskusikan saran solidaritas ulama muda jokowi lampung menang seputaran ,prabowo,prabowo diskusi saran solidaritas ulama muda jokowi lampung menang putar,positive
Prabowo akan diskusikan saran Solidaritas Ulama Muda Jokowi - ANTARA Lampung https://t.co/1rsgroHRWX #MenangSeputaran,Prabowo akan diskusikan saran Solidaritas Ulama Muda Jokowi ANTARA Lampung Menang Seputaran,prabowo akan diskusikan saran solidaritas ulama muda jokowi antara lampung menang seputaran,prabowo diskusikan saran solidaritas ulama muda jokowi lampung menang seputaran ,prabowo,prabowo diskusi saran solidaritas ulama muda jokowi lampung menang putar,positive
@PartaiSocmed @prabowo “Sebelum maghrib dia tanpa ijin pergi gitu”,Sebelum maghrib dia tanpa ijin pergi gitu,sebelum maghrib dia tanpa ijin pergi gitu,maghrib ijin pergi ,prabowo,maghrib ijin pergi,neutral
@Fahrihamzah Syarat jdi pendukung Prabowo harus goblok 2,Syarat jdi pendukung Prabowo harus goblok,syarat jdi pendukung prabowo harus goblok,syarat pendukung prabowo goblok ,prabowo,syarat dukung prabowo goblok,positive
@YatiRochayati4 @Resty_J_Cayah @Dahnilanzar @prabowo Busyet.... Kl sinetron indosiar aja yak....? 😂,Busyet Kl sinetron indosiar aja yak,busyet kl sinetron indosiar aja yak,busyet kalo sinetron indosiar ya ,prabowo,busyet kalo sinetron indosiar ya,neutral
Dalih Prabowo saat Dicecar soal Putusan MKMK di Debat Capres https://t.co/UsG2F4sKT8,Dalih Prabowo saat Dicecar soal Putusan MKMK di Debat Capres,dalih prabowo saat dicecar soal putusan mkmk di debat capres,dalih prabowo dicecar putusan mkmk debat capres ,prabowo,dalih prabowo cecar putus mkmk debat capres,neutral
"@andre_rosiade Apapun pembelaanmu tetap aja zonk..Kau lupa kalau Prabowo ngaku sendiri, banyak aset yg mandek karena tdk dlm kekuasaan..makanya Prabowo rela jadi mentri 😅 #AMINAjaDulu",Apapun pembelaanmu tetap aja zonk Kau lupa kalau Prabowo ngaku sendiri banyak aset yg mandek karena tdk dlm kekuasaan makanya Prabowo rela jadi mentri AMIN Aja Dulu,apapun pembelaanmu tetap aja zonk kau lupa kalau prabowo ngaku sendiri banyak aset yg mandek karena tdk dlm kekuasaan makanya prabowo rela jadi mentri amin aja dulu,apapun pembelaanmu zonk kau lupa prabowo mengaku aset mandek kekuasaan prabowo rela mentri amin ,prabowo,apa bela zonk kau lupa prabowo aku aset mandek kuasa prabowo rela tri amin,neutral
@indrakusuma @andre_rosiade ANDRE ROSIADE SUKA NGARANG   GK ADA PERPECAHAN  POLARISASI ITU HAL YG WAJAR  YG JELAS MENURUT GWE PRABOWO ITU PLINPLAN KOK MAU AJA DI TAWARIN JADI MENTRI REZIM KOMUNIS BANTENG  PEDAHAL PRABOWO JELAS2 BEDA IDIOLOGI DGN BANTENG KOMUNIS  DI AMRIK PARTAI REPUBLIK &amp  DEMOKRAT  JG BEDA,ANDRE ROSIADE SUKA NGARANG GK ADA PERPECAHAN POLARISASI ITU HAL YG WAJAR YG JELAS MENURUT GWE PRABOWO ITU PLINPLAN KOK MAU AJA DI TAWARIN JADI MENTRI REZIM KOMUNIS BANTENG PEDAHAL PRABOWO JELAS BEDA IDIOLOGI DGN BANTENG KOMUNIS DI AMRIK PARTAI REPUBLIK amp DEMOKRAT JG BEDA,andre rosiade suka ngarang gk ada perpecahan polarisasi itu hal yg wajar yg jelas menurut gwe prabowo itu plinplan kok mau aja di tawarin jadi mentri rezim komunis banteng pedahal prabowo jelas beda idiologi dgn banteng komunis di amrik partai republik amp demokrat jg beda,andre rosiade suka mengarang perpecahan polarisasi wajar gwe prabowo plinplan tawarin mentri rezim komunis banteng pedahal prabowo beda idiologi banteng komunis amrik partai republik amp demokrat beda ,prabowo,andre rosiade suka arang pecah polarisasi wajar gwe prabowo plinplan tawarin tri rezim komunis banteng pedahal prabowo beda idiologi banteng komunis amrik partai republik amp demokrat beda,positive
"Gie, berusia 27 tahun, aktivis senior dan cendekiawan UI. Prabowo Subianto, berusia 18 tahun, tamat SMA di London. Mereka berkawan. Gie meninggal di Gunung Semeru dgn sepatu gunung pinjaman dari Prabowo.   CC: @_haye_  https://t.co/zhSrcPXPUY",Gie berusia tahun aktivis senior dan cendekiawan UI Prabowo Subianto berusia tahun tamat SMA di London Mereka berkawan Gie meninggal di Gunung Semeru dgn sepatu gunung pinjaman dari Prabowo CC,gie berusia tahun aktivis senior dan cendekiawan ui prabowo subianto berusia tahun tamat sma di london mereka berkawan gie meninggal di gunung semeru dgn sepatu gunung pinjaman dari prabowo cc,gie berusia aktivis senior cendekiawan ui prabowo subianto berusia tamat london berkawan gie meninggal gunung semeru sepatu gunung pinjaman prabowo cc ,prabowo,gie usia aktivis senior cendekiawan ui prabowo subianto usia tamat london kawan gie tinggal gunung meru sepatu gunung pinjam prabowo cc,neutral
"buat yg masih bingung, logika sederhananya gini, kalau terima pildun batal dan mau pdip berkuasa lagi, pilih ganjar - mahfud.  kalau terima putusan mk yg kmaren dan dan menganggap masalah HAM atau penculikan 98 itu kurang penting, pilih prabowo - gibran.",buat yg masih bingung logika sederhananya gini kalau terima pildun batal dan mau pdip berkuasa lagi pilih ganjar mahfud kalau terima putusan mk yg kmaren dan dan menganggap masalah HAM atau penculikan itu kurang penting pilih prabowo gibran,buat yg masih bingung logika sederhananya gini kalau terima pildun batal dan mau pdip berkuasa lagi pilih ganjar mahfud kalau terima putusan mk yg kmaren dan dan menganggap masalah ham atau penculikan itu kurang penting pilih prabowo gibran,bingung logika sederhananya terima pildun batal pdip berkuasa pilih ganjar mahfud terima putusan kemarin menganggap ham penculikan pilih prabowo gibran ,prabowo,bingung logika sederhana terima pildun batal pdip kuasa pilih ganjar mahfud terima putus kemarin anggap ham culi pilih prabowo gibran,negative
"@JendralKepitin9 @Lisaamartatara6 @TyrexMaximus Klo dikatakan pembangunan papua terus diupayakan scr berkesinambungan, dan makin intens &amp  makin baik di era @jokowi, ada pertumbuhan ekonomi, apa kebijakan2 yg baik yg dilakukan di era jokowi tentu akan diteruskan nanti oleh @prabowo . Itu yg saya tangkap",Klo dikatakan pembangunan papua terus diupayakan scr berkesinambungan dan makin intens amp makin baik di era ada pertumbuhan ekonomi apa kebijakan yg baik yg dilakukan di era jokowi tentu akan diteruskan nanti oleh Itu yg saya tangkap,klo dikatakan pembangunan papua terus diupayakan scr berkesinambungan dan makin intens amp makin baik di era ada pertumbuhan ekonomi apa kebijakan yg baik yg dilakukan di era jokowi tentu akan diteruskan nanti oleh itu yg saya tangkap,kalo pembangunan papua diupayakan berkesinambungan intens amp era pertumbuhan ekonomi kebijakan era jokowi diteruskan tangkap ,prabowo,kalo bangun papua upaya sambung intens amp era tumbuh ekonomi bijak era jokowi terus tangkap,neutral
"@zy_zy_its_me anda org rendah ...mental kere ya jelas,Anies elektabilitasnyabtinggi..prabowo yg berharap dan mendekati Anies krn Anies lbh dr oposisi.sdh membela dan berkorban utk plongo krn jujur..eh dipecat jdi menteri krn fitnahan,...Anies lbh dr oposisi...dikuto kuyo..difitnah sama plongo",anda org rendah mental kere ya jelas Anies elektabilitasnyabtinggi prabowo yg berharap dan mendekati Anies krn Anies lbh dr oposisi sdh membela dan berkorban utk plongo krn jujur eh dipecat jdi menteri krn fitnahan Anies lbh dr oposisi dikuto kuyo difitnah sama plongo,anda org rendah mental kere ya jelas anies elektabilitasnyabtinggi prabowo yg berharap dan mendekati anies krn anies lbh dr oposisi sdh membela dan berkorban utk plongo krn jujur eh dipecat jdi menteri krn fitnahan anies lbh dr oposisi dikuto kuyo difitnah sama plongo,orang rendah mental kere ya anies elektabilitasnyabtinggi prabowo berharap mendekati anies anies oposisi membela berkorban plongo jujur eh dipecat menteri fitnahan anies oposisi dikuto kuyo difitnah plongo ,prabowo,orang rendah mental kere ya anies elektabilitasnyabtinggi prabowo harap dekat anies anies oposisi bela korban plongo jujur eh pecat menteri fitnah anies oposisi dikuto kuyo fitnah plongo,negative
@DestaMega27 Byuuhh ra wani ngopi sebelum sarapan aku mbakyu 😂😂,Byuuhh ra wani ngopi sebelum sarapan aku mbakyu,byuuhh ra wani ngopi sebelum sarapan aku mbakyu,byuuhh ra wani ngopi sarapan mbakyu ,prabowo,byuuhh ra wani ngopi sarap mbakyu,neutral
"@cristinayu63174 @zy_zy_its_me Ini kata orang yg dulu dukung prabowo, ga ngaca jg dia membuat seseorang berkhianat ke orang² yg mengusung, mendukung, dan membela selama hampir 2 periode.",Ini kata orang yg dulu dukung prabowo ga ngaca jg dia membuat seseorang berkhianat ke orang yg mengusung mendukung dan membela selama hampir periode,ini kata orang yg dulu dukung prabowo ga ngaca jg dia membuat seseorang berkhianat ke orang yg mengusung mendukung dan membela selama hampir periode,orang dukung prabowo mengaca berkhianat orang mengusung mendukung membela periode ,prabowo,orang dukung prabowo kaca khianat orang usung dukung bela periode,positive
"@tempodotco @prabowo Liat debat kli ini jadi bersyukur juga dia kalah berkali2, dibarisan si montok kurang lebih karakternya pendukungnya akan sama karena you atttact who you are""""",Liat debat kli ini jadi bersyukur juga dia kalah berkali dibarisan si montok kurang lebih karakternya pendukungnya akan sama karena you atact who you are,liat debat kli ini jadi bersyukur juga dia kalah berkali dibarisan si montok kurang lebih karakternya pendukungnya akan sama karena you atact who you are,lihat debat kali bersyukur kalah berkali dibarisan sih montok karakternya pendukungnya you atact who you are ,prabowo,lihat debat kali syukur kalah kali baris sih montok karakter dukung you atact who you are,negative
@Fahrihamzah Yg loser sibuk menjelaskan padahal kualitas  prabowo nya sendiri emang dibawah rata2 🤣,Yg loser sibuk menjelaskan padahal kualitas prabowo nya sendiri emang dibawah rata,yg loser sibuk menjelaskan padahal kualitas prabowo nya sendiri emang dibawah rata,loser sibuk kualitas prabowo nya dibawah ,prabowo,loser sibuk kualitas prabowo nya bawah,negative
"@tempodotco @prabowo Saya yakin anda tau pak, bagaimana rakyat tidak sukanya dengan keputusan MK kemarin. Kalo yg memutuskan MK saja di hukum bersalah, seharusnya anda tau kalau yg anda lakukan adalah sebuah kesalahan... Come on lah, jangan berlindung dibalik atas nama rakyat",Saya yakin anda tau pak bagaimana rakyat tidak sukanya dengan keputusan MK kemarin Kalo yg memutuskan MK saja di hukum bersalah seharusnya anda tau kalau yg anda lakukan adalah sebuah kesalahan Come on lah jangan berlindung dibalik atas nama rakyat,saya yakin anda tau pak bagaimana rakyat tidak sukanya dengan keputusan mk kemarin kalo yg memutuskan mk saja di hukum bersalah seharusnya anda tau kalau yg anda lakukan adalah sebuah kesalahan come on lah jangan berlindung dibalik atas nama rakyat,tau rakyat sukanya keputusan kemarin kalo memutuskan hukum bersalah tau lakukan kesalahan come on berlindung dibalik nama rakyat ,prabowo,tau rakyat suka putus kemarin kalo putus hukum salah tau laku salah come on lindung balik nama rakyat,negative
@PreciosaKanti @andre_rosiade ANDRE ROSIADE SUKA NGARANG   GK ADA PERPECAHAN  POLARISASI ITU HAL YG WAJAR  YG JELAS MENURUT GWE PRABOWO ITU PLINPLAN KOK MAU AJA DI TAWARIN JADI MENTRI REZIM KOMUNIS BANTENG  PEDAHAL PRABOWO JELAS2 BEDA IDIOLOGI DGN BANTENG KOMUNIS  DI AMRIK PARTAI REPUBLIK &amp  DEMOKRAT  JG BEDA,ANDRE ROSIADE SUKA NGARANG GK ADA PERPECAHAN POLARISASI ITU HAL YG WAJAR YG JELAS MENURUT GWE PRABOWO ITU PLINPLAN KOK MAU AJA DI TAWARIN JADI MENTRI REZIM KOMUNIS BANTENG PEDAHAL PRABOWO JELAS BEDA IDIOLOGI DGN BANTENG KOMUNIS DI AMRIK PARTAI REPUBLIK amp DEMOKRAT JG BEDA,andre rosiade suka ngarang gk ada perpecahan polarisasi itu hal yg wajar yg jelas menurut gwe prabowo itu plinplan kok mau aja di tawarin jadi mentri rezim komunis banteng pedahal prabowo jelas beda idiologi dgn banteng komunis di amrik partai republik amp demokrat jg beda,andre rosiade suka mengarang perpecahan polarisasi wajar gwe prabowo plinplan tawarin mentri rezim komunis banteng pedahal prabowo beda idiologi banteng komunis amrik partai republik amp demokrat beda ,prabowo,andre rosiade suka arang pecah polarisasi wajar gwe prabowo plinplan tawarin tri rezim komunis banteng pedahal prabowo beda idiologi banteng komunis amrik partai republik amp demokrat beda,positive
"@PartaiSocmed @aniesbaswedan @prabowo Cba lo dtngn rmh alm harun ini,lo tnya klrgany 2019 dukung siapa?psti mreka blng dukung ps.hal sepele spt itu aj g bisa lo cerna,sengaja d dtngkan krna smpe hr ini blm terungkap siapa penembakny,bgtu jg kasus 98 smpe skrg blm ktmu tuh yg ilang",Cba lo dtngn rmh alm harun ini lo tnya klrgany dukung siapa psti mreka blng dukung ps hal sepele spt itu aj g bisa lo cerna sengaja d dtngkan krna smpe hr ini blm terungkap siapa penembakny bgtu jg kasus smpe skrg blm ktmu tuh yg ilang,cba lo dtngn rmh alm harun ini lo tnya klrgany dukung siapa psti mreka blng dukung ps hal sepele spt itu aj g bisa lo cerna sengaja d dtngkan krna smpe hr ini blm terungkap siapa penembakny bgtu jg kasus smpe skrg blm ktmu tuh yg ilang,coba lo dtngn rumah almarhum harun lo klrgany dukung bilang dukung pas sepele lo cerna sengaja dtngkan terungkap penembakny ketemu tuh hilang ,prabowo,coba lo dtngn rumah almarhum harun lo klrgany dukung bilang dukung pas sepele lo cerna sengaja dtngkan ungkap penembakny ketemu tuh hilang,negative
"@Setiawan6251ya1 @Lisaamartatara6 @TyrexMaximus @prabowo @jokowi Berjalan TERUS proses nya ? Sampai brp nyawa yg harus terbunuh,mulai TNI Brimob dan warga sipil,jumlah yg gugur sampai sekarang brp? Gam dan OPM sama sama separatis tp GAM sudah gabung dgn NKRI.",Berjalan TERUS proses nya Sampai brp nyawa yg harus terbunuh mulai TNI Brimob dan warga sipil jumlah yg gugur sampai sekarang brp Gam dan OPM sama sama separatis tp GAM sudah gabung dgn NKRI,berjalan terus proses nya sampai brp nyawa yg harus terbunuh mulai tni brimob dan warga sipil jumlah yg gugur sampai sekarang brp gam dan opm sama sama separatis tp gam sudah gabung dgn nkri,berjalan proses nya nyawa terbunuh tni brimob warga sipil gugur gam opm separatis gam gabung nkri ,prabowo,jalan proses nya nyawa bunuh tni brimob warga sipil gugur gam opm separatis gam gabung nkri,neutral
"Buzzer Prabowo ini sepertinya sedang sibuk mengembalikan image Prabowo yang hancur pasca debat, sibuk klarifikasi, sibuk serang sana sini. Haha tapi mau gimana juga udah sulit sih apalagi liat sikap Prabowo yang menye menye tak terima seperti ini 😂 https://t.co/eNyhBNDwFu",Buzzer Prabowo ini sepertinya sedang sibuk mengembalikan image Prabowo yang hancur pasca debat sibuk klarifikasi sibuk serang sana sini Haha tapi mau gimana juga udah sulit sih apalagi liat sikap Prabowo yang menye menye tak terima seperti ini,buzzer prabowo ini sepertinya sedang sibuk mengembalikan image prabowo yang hancur pasca debat sibuk klarifikasi sibuk serang sana sini haha tapi mau gimana juga udah sulit sih apalagi liat sikap prabowo yang menye menye tak terima seperti ini,buzzer prabowo sibuk mengembalikan image prabowo hancur pasca debat sibuk klarifikasi sibuk serang haha sulit sih lihat sikap prabowo menye menye terima ,prabowo,buzzer prabowo sibuk kembali image prabowo hancur pasca debat sibuk klarifikasi sibuk serang haha sulit sih lihat sikap prabowo menye menye terima,neutral
